,DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count,Month,Year,Scaled Passenger Count
1256,04/18/2018 03:12:41 PM,2007-05-01,Arrival,Domestic,Charter,481,5,2007,1.2640132024996451e-05
1257,04/18/2018 03:12:41 PM,2010-06-01,Arrival,Domestic,Scheduled Carriers,1857973,6,2010,0.04882541376066264
1258,04/18/2018 03:12:41 PM,2017-07-01,Departure,International,Scheduled Carriers,1225169,7,2017,0.03219604555703301
1259,04/18/2018 03:12:41 PM,2013-10-01,Arrival,Domestic,Scheduled Carriers,2024477,10,2013,0.0532009491924506
1260,04/18/2018 03:12:41 PM,2009-12-01,Arrival,Domestic,Commuter,47259,12,2009,0.0012419126806014703
1261,04/18/2018 03:12:41 PM,2015-05-01,Departure,International,Charter,8,5,2015,2.1023088607062704e-07
1262,04/18/2018 03:12:41 PM,2017-09-01,Departure,Domestic,Scheduled Carriers,2381112,9,2017,0.06257291069917535
1263,08/10/2018 06:01:24 AM,2018-07-01,Arrival,International,Charter,102,7,2018,2.6804437974004947e-06
1264,04/18/2018 03:12:41 PM,2009-02-01,Departure,International,Charter,584,2,2009,1.5346854683155773e-05
1265,04/18/2018 03:12:41 PM,2017-05-01,Arrival,Domestic,Scheduled Carriers,2535278,5,2017,0.0666242175469209
1266,04/18/2018 03:12:41 PM,2011-11-01,Departure,International,Scheduled Carriers,627113,11,2011,0.016479815207051142
1267,04/18/2018 03:12:41 PM,2010-10-01,Departure,International,Charter,38,10,2010,9.985967088354785e-07
1268,04/18/2018 03:12:41 PM,2016-05-01,Departure,International,Charter,211,5,2016,5.544839620112788e-06
1269,04/18/2018 03:12:41 PM,2016-04-01,Departure,International,Charter,437,4,2016,1.1483862151608001e-05
1270,04/18/2018 03:12:41 PM,2007-11-01,Departure,Domestic,Scheduled Carriers,1665982,11,2007,0.04378010900471442
1271,04/18/2018 03:12:41 PM,2007-07-01,Departure,Domestic,Commuter,159189,7,2007,0.004183305565337131
1272,04/18/2018 03:12:41 PM,2016-12-01,Departure,International,Scheduled Carriers,1055191,12,2016,0.027729217362968878
1273,04/18/2018 03:12:41 PM,2014-09-01,Arrival,International,Scheduled Carriers,775151,9,2014,0.02037008519606658
1274,04/18/2018 03:12:41 PM,2006-03-01,Departure,Domestic,Charter,1893,3,2006,4.974588341646212e-05
1275,04/18/2018 03:12:41 PM,2013-07-01,Departure,Domestic,Scheduled Carriers,2297160,7,2013,0.0603667477807502
1276,04/18/2018 03:12:41 PM,2012-03-01,Departure,International,Scheduled Carriers,680231,3,2012,0.017875695732838585
1277,04/18/2018 03:12:41 PM,2013-08-01,Departure,International,Charter,659,8,2013,1.7317769240067905e-05
1278,04/18/2018 03:12:41 PM,2006-07-01,Arrival,International,Scheduled Carriers,866526,7,2006,0.02277131609790452
1279,04/18/2018 03:12:41 PM,2012-03-01,Arrival,Domestic,Commuter,141013,3,2012,0.003705660992184666
1280,04/18/2018 03:12:41 PM,2015-09-01,Arrival,International,Charter,2,9,2015,5.255772151765676e-08
1281,04/18/2018 03:12:41 PM,2007-03-01,Arrival,Domestic,Scheduled Carriers,1724161,3,2007,0.0453089868448023
1282,03/10/2020 06:01:27 AM,2020-02-01,Departure,Domestic,Charter,806,2,2020,2.1180761771615674e-05
1283,04/18/2018 03:12:41 PM,2010-12-01,Departure,International,Scheduled Carriers,671177,12,2010,0.017637766927528154
1284,04/18/2018 03:12:41 PM,2012-08-01,Arrival,International,Scheduled Carriers,840963,8,2012,0.022099549580326592
1285,12/26/2018 06:52:40 AM,2018-11-01,Arrival,Domestic,Scheduled Carriers,2483310,11,2018,0.06525855771100611
1286,04/18/2018 03:12:41 PM,2014-12-01,Departure,International,Charter,99,12,2014,2.6016072151240097e-06
1287,04/18/2018 03:12:41 PM,2007-11-01,Arrival,Domestic,Commuter,157884,11,2007,0.00414901165204686
1288,04/18/2018 03:12:41 PM,2008-03-01,Arrival,International,Commuter,6499,3,2008,0.00017078631607162563
1289,04/18/2018 03:12:41 PM,2008-08-01,Departure,Domestic,Charter,1056,8,2008,2.7750476961322766e-05
1290,04/18/2018 03:12:41 PM,2009-01-01,Arrival,International,Scheduled Carriers,638866,1,2009,0.01678867065754965
1291,04/18/2018 03:12:41 PM,2012-05-01,Departure,International,Scheduled Carriers,739197,5,2012,0.01942525503634366
1292,05/04/2020 06:39:48 AM,2020-01-01,Arrival,International,Charter,17,1,2020,4.4674063290008247e-07
1293,04/18/2018 03:12:41 PM,2013-10-01,Arrival,International,Scheduled Carriers,704449,10,2013,0.01851211718269589
1294,04/18/2018 03:12:41 PM,2014-08-01,Departure,Domestic,Scheduled Carriers,2444395,8,2014,0.06423591584457629
1295,04/18/2018 03:12:41 PM,2014-08-01,Arrival,Domestic,Charter,206,8,2014,5.413445316318646e-06
1296,04/18/2018 03:12:41 PM,2013-08-01,Arrival,Domestic,Commuter,28149,8,2013,0.0007397236515002601
1297,04/18/2018 03:12:41 PM,2016-10-01,Arrival,Domestic,Charter,1047,10,2016,2.7513967214493314e-05
1298,04/18/2018 03:12:41 PM,2012-04-01,Arrival,Domestic,Charter,708,4,2012,1.8605433417250493e-05
1299,04/18/2018 03:12:41 PM,2011-07-01,Arrival,Domestic,Commuter,131325,7,2011,0.003451071389153137
1300,04/18/2018 03:12:41 PM,2011-11-01,Departure,International,Charter,4,11,2011,1.0511544303531352e-07
1301,04/18/2018 03:12:41 PM,2011-10-01,Arrival,International,Charter,6,10,2011,1.576731645529703e-07
1302,07/11/2018 02:24:22 PM,2018-05-01,Departure,Domestic,Scheduled Carriers,2663000,5,2018,0.06998060620075996
1303,01/22/2020 06:57:11 AM,2019-12-01,Arrival,International,Charter,27,12,2019,7.095292404883663e-07
1304,04/18/2018 03:12:41 PM,2009-01-01,Arrival,Domestic,Commuter,127169,1,2009,0.003341856443839446
1305,04/18/2018 03:12:41 PM,2006-06-01,Arrival,International,Scheduled Carriers,725426,6,2006,0.019063368844833836
1306,08/27/2020 07:15:54 AM,2020-07-01,Departure,Domestic,Charter,264,7,2020,6.937619240330692e-06
1307,04/18/2018 03:12:41 PM,2015-12-01,Departure,Domestic,Commuter,532,12,2015,1.3980353923696699e-05
1308,04/18/2018 03:12:41 PM,2016-12-01,Departure,Domestic,Charter,1035,12,2016,2.7198620885387374e-05
1309,04/18/2018 03:12:41 PM,2012-08-01,Arrival,Domestic,Scheduled Carriers,2131719,8,2012,0.05601914677794887
1310,04/18/2018 03:12:41 PM,2011-12-01,Arrival,Domestic,Commuter,69877,12,2011,0.0018362879532446508
1311,04/18/2018 03:12:41 PM,2009-12-01,Departure,Domestic,Scheduled Carriers,1685571,12,2009,0.04429488560811911
1312,10/29/2018 10:20:51 AM,2017-10-01,Arrival,International,Scheduled Carriers,989663,10,2017,0.026007216175164372
1313,04/18/2018 03:12:41 PM,2014-02-01,Arrival,International,Charter,467,2,2014,1.2272227974372853e-05
1314,04/18/2018 03:12:41 PM,2007-12-01,Departure,International,Charter,189,12,2007,4.966704683418563e-06
1315,04/18/2018 03:12:41 PM,2008-06-01,Arrival,International,Commuter,5239,6,2008,0.00013767495151550187
1316,04/18/2018 03:12:41 PM,2012-03-01,Arrival,Domestic,Scheduled Carriers,1786166,3,2012,0.04693840760615345
1317,04/18/2018 03:12:41 PM,2010-11-01,Arrival,International,Scheduled Carriers,595604,11,2010,0.01565179458340122
1318,04/18/2018 03:12:41 PM,2008-05-01,Departure,Domestic,Scheduled Carriers,1748443,5,2008,0.045947090141748165
1319,04/18/2018 03:12:41 PM,2014-11-01,Departure,Domestic,Commuter,0,11,2014,0.0
1320,04/18/2018 03:12:41 PM,2006-09-01,Departure,Domestic,Commuter,155142,9,2006,0.004076955015846153
1321,04/18/2018 03:12:41 PM,2011-10-01,Arrival,International,Scheduled Carriers,670053,10,2011,0.01760822948803523
1322,09/26/2018 09:27:08 AM,2018-08-01,Arrival,International,Charter,3,8,2018,7.883658227648515e-08
1323,04/18/2018 03:12:41 PM,2011-04-01,Departure,Domestic,Charter,574,4,2011,1.508406607556749e-05
1324,04/18/2018 03:12:41 PM,2008-12-01,Departure,Domestic,Charter,876,12,2008,2.302028202473366e-05
1325,04/18/2018 03:12:41 PM,2007-04-01,Arrival,International,Charter,115,4,2007,3.0220689872652637e-06
1326,04/18/2018 03:12:41 PM,2008-11-01,Departure,International,Charter,342,11,2008,8.987370379519305e-06
1327,04/18/2018 03:12:41 PM,2015-05-01,Arrival,Domestic,Charter,489,5,2015,1.2850362911067079e-05
1328,03/01/2019 11:09:59 AM,2019-01-01,Arrival,Domestic,Charter,1401,1,2019,3.681668392311856e-05
1329,04/18/2018 03:12:41 PM,2013-11-01,Arrival,Domestic,Commuter,24384,11,2013,0.0006407837407432712
1330,04/18/2018 03:12:41 PM,2017-08-01,Departure,International,Scheduled Carriers,1182525,8,2017,0.03107540981883353
1331,04/18/2018 03:12:41 PM,2010-07-01,Arrival,Domestic,Charter,404,7,2010,1.0616659746566665e-05
1332,04/18/2018 03:12:41 PM,2011-07-01,Arrival,International,Charter,731,7,2011,1.920984721470355e-05
1333,04/18/2018 03:12:41 PM,2009-08-01,Departure,Domestic,Charter,695,8,2009,1.8263808227385725e-05
1334,04/18/2018 03:12:41 PM,2008-08-01,Arrival,International,Charter,335,8,2008,8.803418354207507e-06
1335,04/18/2018 03:12:41 PM,2010-08-01,Arrival,International,Charter,1399,8,2010,3.67641262016009e-05
1336,04/18/2018 03:12:41 PM,2018-03-01,Departure,Domestic,Scheduled Carriers,2591582,3,2018,0.06810382252308597
1337,04/18/2018 03:12:41 PM,2009-04-01,Arrival,Domestic,Charter,861,4,2009,2.2626099113351234e-05
1338,04/18/2018 03:12:41 PM,2012-05-01,Departure,Domestic,Charter,797,5,2012,2.094425202478622e-05
1339,04/18/2018 03:12:41 PM,2013-05-01,Arrival,Domestic,Scheduled Carriers,2084826,5,2013,0.05478685216038513
1340,04/18/2018 03:12:41 PM,2011-12-01,Departure,Domestic,Charter,795,12,2011,2.089169430326856e-05
1341,04/18/2018 03:12:41 PM,2015-03-01,Departure,International,Charter,48,3,2015,1.2613853164237623e-06
1342,04/18/2018 03:12:41 PM,2014-02-01,Departure,Domestic,Commuter,23131,2,2014,0.0006078563282124593
1343,04/18/2018 03:12:41 PM,2014-12-01,Arrival,International,Scheduled Carriers,770762,12,2014,0.020254747276196076
1344,05/04/2020 06:39:48 AM,2020-03-01,Departure,Domestic,Charter,55,3,2020,1.4453373417355609e-06
1345,04/18/2018 03:12:41 PM,2007-03-01,Departure,Domestic,Commuter,165666,3,2007,0.004353513746472062
1346,04/18/2018 03:12:41 PM,2014-08-01,Arrival,Domestic,Commuter,9363,8,2014,0.00024604897328491014
1347,04/18/2018 03:12:41 PM,2016-05-01,Departure,Domestic,Scheduled Carriers,2445911,5,2016,0.06427575459748668
1348,02/28/2020 08:21:30 AM,2020-01-01,Arrival,International,Scheduled Carriers,1064728,1,2020,0.02797983885802582
1349,04/18/2018 03:12:41 PM,2011-10-01,Departure,Domestic,Commuter,128100,10,2011,0.0033663220632059155
1350,04/18/2018 03:12:41 PM,2009-02-01,Arrival,Domestic,Commuter,118820,2,2009,0.003122454235363988
1351,03/03/2021 10:48:12 AM,2021-01-01,Arrival,Domestic,Scheduled Carriers,680546,1,2021,0.01788397357397762
1352,10/29/2018 10:20:51 AM,2018-02-01,Arrival,International,Scheduled Carriers,870266,2,2018,0.02286959903714254
1353,04/18/2018 03:12:41 PM,2006-05-01,Arrival,International,Charter,386,5,2006,1.0143640252907755e-05
1354,04/18/2018 03:12:41 PM,2012-11-01,Arrival,Domestic,Commuter,45593,11,2012,0.0011981320985772622
1355,04/18/2018 03:12:41 PM,2007-02-01,Departure,Domestic,Scheduled Carriers,1408990,2,2007,0.0370266520205816
1356,04/18/2018 03:12:41 PM,2007-04-01,Departure,International,Commuter,4286,4,2007,0.00011263119721233843
1357,04/18/2018 03:12:41 PM,2014-10-01,Arrival,International,Scheduled Carriers,740716,10,2014,0.019465172625836323
1358,04/18/2018 03:12:41 PM,2007-01-01,Arrival,Domestic,Commuter,157832,1,2007,0.004147645151287401
1359,04/18/2018 03:12:41 PM,2011-05-01,Arrival,Domestic,Commuter,116208,5,2011,0.0030538138510619282
1360,04/18/2018 03:12:41 PM,2009-05-01,Arrival,Domestic,Scheduled Carriers,1608760,5,2009,0.04227638003437274
1361,04/18/2018 03:12:41 PM,2010-05-01,Arrival,Domestic,Scheduled Carriers,1763255,5,2010,0.046336332627307936
1362,05/04/2020 06:39:48 AM,2020-03-01,Arrival,Domestic,Charter,375,3,2020,9.854572784560643e-06
1363,04/18/2018 03:12:41 PM,2015-06-01,Departure,International,Scheduled Carriers,976689,6,2015,0.025666274235679333
1364,04/18/2018 03:12:41 PM,2013-08-01,Departure,Domestic,Charter,479,8,2013,1.2587574303478795e-05
1365,04/18/2018 03:12:41 PM,2013-07-01,Arrival,Domestic,Scheduled Carriers,2328248,7,2013,0.06118370500402066
1366,04/18/2018 03:12:41 PM,2014-11-01,Departure,Domestic,Charter,1526,11,2014,4.010154151797211e-05
1367,04/18/2018 03:12:41 PM,2017-04-01,Departure,Domestic,Scheduled Carriers,2453034,4,2017,0.06446293892267181
1368,04/18/2018 03:12:41 PM,2010-06-01,Departure,International,Scheduled Carriers,729813,6,2010,0.019178654206982816
1369,04/18/2018 03:12:41 PM,2008-11-01,Arrival,International,Commuter,3129,11,2008,8.2226555314374e-05
1370,04/18/2018 03:12:41 PM,2007-12-01,Arrival,International,Scheduled Carriers,704450,12,2007,0.01851214346155665
1371,04/18/2018 03:12:41 PM,2010-03-01,Departure,International,Charter,38,3,2010,9.985967088354785e-07
1372,04/18/2018 03:12:41 PM,2017-01-01,Departure,Domestic,Scheduled Carriers,2224644,1,2017,0.058461109913963
1373,04/18/2018 03:12:41 PM,2017-07-01,Departure,Domestic,Commuter,63,7,2017,1.6555682278061879e-06
1374,04/18/2018 03:12:41 PM,2018-02-01,Departure,Domestic,Charter,808,2,2018,2.123331949313333e-05
1375,04/18/2018 03:12:41 PM,2006-02-01,Departure,Domestic,Scheduled Carriers,1381873,2,2006,0.03631404815338445
1376,04/18/2018 03:12:41 PM,2017-06-01,Arrival,Domestic,Charter,536,6,2017,1.4085469366732011e-05
1377,11/10/2018 06:01:27 AM,2018-09-01,Arrival,International,Scheduled Carriers,1061480,9,2018,0.02789448511828115
1378,07/10/2019 06:01:27 AM,2019-05-01,Arrival,International,Charter,11,5,2019,2.8906746834711215e-07
1379,06/10/2020 06:01:27 AM,2020-05-01,Departure,International,Charter,2423,5,2020,6.367367961864116e-05
1380,05/28/2019 06:24:45 AM,2019-04-01,Arrival,Domestic,Scheduled Carriers,2538167,4,2019,0.06670013717565317
1381,04/18/2018 03:12:41 PM,2015-10-01,Arrival,International,Scheduled Carriers,833504,10,2015,0.02190353555792649
1382,04/18/2018 03:12:41 PM,2011-01-01,Arrival,Domestic,Scheduled Carriers,1598923,1,2011,0.04201787488108815
1383,04/18/2018 03:12:41 PM,2016-09-01,Departure,International,Scheduled Carriers,959333,9,2016,0.025210178328349105
1384,04/18/2018 03:12:41 PM,2014-05-01,Departure,Domestic,Commuter,22142,5,2014,0.000581866534921978
1385,04/18/2018 03:12:41 PM,2013-10-01,Departure,International,Commuter,0,10,2013,0.0
1386,04/18/2018 03:12:41 PM,2013-02-01,Arrival,Domestic,Commuter,21734,2,2013,0.000571144759732376
1387,04/18/2018 03:12:41 PM,2010-03-01,Arrival,Domestic,Commuter,55331,3,2010,0.0014540356446467331
1388,04/18/2018 03:12:41 PM,2012-06-01,Arrival,International,Scheduled Carriers,761179,6,2012,0.020002916953544225
1389,04/18/2018 03:12:41 PM,2006-06-01,Arrival,Domestic,Scheduled Carriers,1808012,6,2006,0.047512495598290815
1390,09/27/2019 07:57:24 AM,2019-08-01,Departure,Domestic,Charter,4,8,2019,1.0511544303531352e-07
1391,04/18/2018 03:12:41 PM,2014-07-01,Arrival,Domestic,Charter,222,7,2014,5.8339070884599e-06
1392,04/18/2018 03:12:41 PM,2006-09-01,Departure,International,Commuter,1274,9,2006,3.3479268606747355e-05
1393,05/23/2018 07:44:39 AM,2018-04-01,Departure,Domestic,Charter,103,4,2018,2.706722658159323e-06
1394,04/18/2018 03:12:41 PM,2017-03-01,Departure,Domestic,Scheduled Carriers,2459135,3,2017,0.06462326625216143
1395,04/18/2018 03:12:41 PM,2016-05-01,Departure,International,Scheduled Carriers,958680,5,2016,0.025193018232273594
1396,04/18/2018 03:12:41 PM,2009-06-01,Arrival,Domestic,Charter,493,6,2009,1.2955478354102391e-05
1397,04/18/2018 03:12:41 PM,2017-10-01,Departure,Domestic,Scheduled Carriers,2559884,10,2017,0.06727083519475262
1398,04/18/2018 03:12:41 PM,2013-05-01,Arrival,Domestic,Commuter,20982,5,2013,0.000551383056441737
1399,04/18/2018 03:12:41 PM,2011-12-01,Departure,International,Charter,358,12,2011,9.40783215166056e-06
1400,04/18/2018 03:12:41 PM,2008-03-01,Arrival,International,Scheduled Carriers,740033,3,2008,0.01944722416393804
1401,12/07/2020 01:58:36 PM,2020-10-01,Arrival,Domestic,Charter,1212,10,2020,3.1849979239699995e-05
1402,04/18/2018 03:12:41 PM,2013-07-01,Arrival,International,Charter,969,7,2013,2.54642160753047e-05
1403,04/18/2018 03:12:41 PM,2006-08-01,Arrival,International,Charter,127,8,2006,3.3374153163712042e-06
1404,04/18/2018 03:12:41 PM,2007-12-01,Arrival,Domestic,Scheduled Carriers,1671966,12,2007,0.04393736170749525
1405,04/18/2018 03:12:41 PM,2007-06-01,Arrival,Domestic,Charter,473,6,2007,1.2429901138925823e-05
1406,04/18/2018 03:12:41 PM,2008-01-01,Arrival,International,Scheduled Carriers,745797,1,2008,0.01959869551735193
1407,04/18/2018 03:12:41 PM,2012-09-01,Departure,Domestic,Charter,626,9,2012,1.645056683502657e-05
1408,04/18/2018 03:12:41 PM,2016-02-01,Arrival,Domestic,Commuter,1171,2,2016,3.077254594858803e-05
1409,04/18/2018 03:12:41 PM,2016-03-01,Arrival,International,Scheduled Carriers,863090,3,2016,0.022681021932337186
1410,04/18/2018 03:12:41 PM,2010-01-01,Arrival,Domestic,Charter,4317,1,2010,0.00011344584189586212
1411,04/18/2018 03:12:41 PM,2010-03-01,Departure,Domestic,Scheduled Carriers,1728114,3,2010,0.04541286718138195
1412,04/18/2018 03:12:41 PM,2011-01-01,Departure,Domestic,Charter,6922,1,2011,0.00018190227417261005
1413,04/18/2018 03:12:41 PM,2015-03-01,Arrival,International,Charter,112,3,2015,2.9432324049887787e-06
1414,04/18/2018 03:12:41 PM,2015-11-01,Departure,International,Scheduled Carriers,798746,11,2015,0.020990134915671133
1415,04/18/2018 03:12:41 PM,2016-07-01,Arrival,Domestic,Charter,254,7,2016,6.6748306327424085e-06
1416,09/27/2019 07:57:24 AM,2019-08-01,Arrival,International,Charter,11,8,2019,2.8906746834711215e-07
1417,04/18/2018 03:12:41 PM,2007-09-01,Departure,Domestic,Commuter,142851,9,2007,0.003753961538259393
1418,11/10/2019 06:01:31 AM,2019-09-01,Departure,Domestic,Charter,658,9,2019,1.7291490379309073e-05
1419,04/18/2018 03:12:41 PM,2016-04-01,Departure,Domestic,Scheduled Carriers,2293791,4,2016,0.06027821429885371
1420,10/29/2018 10:20:51 AM,2016-09-01,Arrival,International,Scheduled Carriers,961829,9,2016,0.025275770364803142
1421,04/18/2018 03:12:41 PM,2009-05-01,Arrival,International,Commuter,4853,5,2009,0.00012753131126259413
1422,07/18/2019 06:18:08 AM,2019-06-01,Departure,International,Scheduled Carriers,1232050,6,2019,0.03237687039791451
1423,04/18/2018 03:12:41 PM,2016-06-01,Arrival,Domestic,Scheduled Carriers,2680159,6,2016,0.0704315251725207
1424,03/01/2019 11:09:59 AM,2019-01-01,Arrival,International,Charter,10,1,2019,2.627886075882838e-07
1425,04/18/2018 03:12:41 PM,2011-01-01,Departure,International,Scheduled Carriers,669674,1,2011,0.017598269799807637
1426,04/18/2018 03:12:41 PM,2011-04-01,Arrival,Domestic,Charter,729,4,2011,1.915728949318589e-05
1427,04/29/2019 01:10:30 PM,2019-03-01,Departure,International,Charter,0,3,2019,0.0
1428,04/18/2018 03:12:41 PM,2016-02-01,Arrival,Domestic,Scheduled Carriers,1978632,2,2016,0.05199619482096211
1429,04/18/2018 03:12:41 PM,2007-07-01,Departure,International,Commuter,4277,7,2007,0.00011239468746550898
1430,04/18/2018 03:12:41 PM,2013-06-01,Arrival,Domestic,Scheduled Carriers,2217273,6,2013,0.058267408431309675
1431,04/18/2018 03:12:41 PM,2008-04-01,Departure,International,Commuter,5850,4,2008,0.00015373133543914602
1432,04/18/2018 03:12:41 PM,2009-07-01,Departure,Domestic,Charter,410,7,2009,1.0774332911119637e-05
1433,04/18/2018 03:12:41 PM,2011-06-01,Departure,International,Charter,602,6,2011,1.5819874176814685e-05
1434,04/18/2018 03:12:41 PM,2014-10-01,Departure,International,Scheduled Carriers,803842,10,2014,0.021124051990098123
1435,04/18/2018 03:12:41 PM,2007-03-01,Departure,International,Commuter,4520,3,2007,0.00011878045062990428
1436,04/18/2018 03:12:41 PM,2007-04-01,Departure,International,Scheduled Carriers,673315,4,2007,0.017693951131830532
1437,04/18/2018 03:12:41 PM,2013-01-01,Departure,International,Charter,1410,1,2013,3.705319366994802e-05
1438,04/18/2018 03:12:41 PM,2010-10-01,Departure,Domestic,Scheduled Carriers,1772516,10,2010,0.046579701156795446
1439,04/29/2020 07:14:24 AM,2020-03-01,Departure,Domestic,Scheduled Carriers,1225517,3,2020,0.03220519060057708
1440,04/18/2018 03:12:41 PM,2015-09-01,Departure,Domestic,Charter,171,9,2015,4.493685189759652e-06
1441,04/18/2018 03:12:41 PM,2009-08-01,Arrival,International,Charter,746,8,2009,1.960403012608597e-05
1442,04/18/2018 03:12:41 PM,2014-02-01,Departure,Domestic,Scheduled Carriers,1714979,2,2014,0.045067694345314734
1443,04/29/2019 01:10:30 PM,2019-03-01,Departure,Domestic,Charter,140,3,2019,3.6790405062359732e-06
1444,04/01/2021 09:37:48 AM,2021-02-01,Arrival,Domestic,Charter,365,2,2021,9.591784176972359e-06
